mm,N,sec,mm/mm,sec.1,Stress,Sample Type,Sample Number,Cross Section,Sample ID
10.8397249132395,3.63608193397522,13.0120000839233,0.191166996955872,16.0997009277344,0.28995868691987403,oven-laser,2,12.54,oven-laser_2
10.9233455732465,3.63254261016846,13.1120004653931,0.192876994609833,16.1996994018555,0.28967644419206223,oven-laser,2,12.54,oven-laser_2
11.0061913728714,3.25736379623413,13.2119998931885,0.194149002432823,16.2996997833252,0.2597578784875702,oven-laser,2,12.54,oven-laser_2
11.089751496911,3.91975712776184,13.3120002746582,0.195833995938301,16.3997001647949,0.31258031321864754,oven-laser,2,12.54,oven-laser_2
11.1727174371481,3.33043479919434,13.4119997024536,0.19692400097847,16.4997005462646,0.2655849122164546,oven-laser,2,12.54,oven-laser_2
11.2561583518982,3.38838386535645,13.5120000839233,0.198700994253159,16.5997009277344,0.2702060498689354,oven-laser,2,12.54,oven-laser_2
11.33983861655,3.96574425697327,13.6120004653931,0.199735999107361,16.6996002197266,0.31624754840297215,oven-laser,2,12.54,oven-laser_2
11.4232804626226,3.37972927093506,13.7119998931885,0.201348006725311,16.7996006011963,0.2695158908241675,oven-laser,2,12.54,oven-laser_2
11.5067809820175,3.50372433662415,13.8120002746582,0.202603995800018,16.8995990753174,0.27940385459522726,oven-laser,2,12.54,oven-laser_2
11.5899248048663,3.86611723899841,13.9119997024536,0.204269006848335,16.9995994567871,0.3083028101274649,oven-laser,2,12.54,oven-laser_2
11.6731282323599,3.63600993156433,14.0120000839233,0.204934999346733,17.0995998382568,0.2899529451008238,oven-laser,2,12.54,oven-laser_2
11.7562720552087,3.84202027320862,14.1120004653931,0.207537993788719,17.1996002197266,0.3063812020102568,oven-laser,2,12.54,oven-laser_2
11.8397139012814,3.23768615722656,14.2119998931885,0.208922997117043,17.2996006011963,0.2581886887740478,oven-laser,2,12.54,oven-laser_2
11.9230365380645,3.78090977668762,14.3120002746582,0.208922997117043,17.3995990753174,0.30150795667365393,oven-laser,2,12.54,oven-laser_2
