Crosshead,Load,Time,Strain,Video Time,Group
7.50712351873517,3.0890686431795116,9.01299953460693,0.12486495159693364,14.6996002197266,oven-laser
7.59080331772566,3.115836057142227,9.11299991607666,0.12622608960769618,14.8997001647949,oven-laser
7.67388753592968,3.152227975403268,9.21300029754639,0.12759170723696672,14.8997001647949,oven-laser
7.75709096342325,3.1809563046305467,9.3129997253418,0.1289154289912418,14.9996004104614,oven-laser
7.84053280949593,3.2138225831631577,9.41300010681152,0.13032297356251676,15.1996002197266,oven-laser
7.92361702769995,3.275503459388193,9.51299953460693,0.13168872270856719,15.1996002197266,oven-laser
8.00729636102915,3.301783423782072,9.61299991607666,0.1330894753200056,15.3997001647949,oven-laser
8.09026136994362,3.340166481929424,9.71300029754639,0.13445946510080797,15.3997001647949,oven-laser
8.17412044852972,3.3765501341148028,9.8129997253418,0.1358321095434413,15.5996999740601,oven-laser
8.25726427137852,3.410936262289152,9.91300010681152,0.13720184757093273,15.6996002197266,oven-laser
8.34040809422731,3.467131233325094,10.0129995346069,0.1385670861658169,15.6996002197266,oven-laser
8.42390861362219,3.4956388766257835,10.1129999160767,0.13994640512675713,15.8996000289917,oven-laser
8.50711204111576,3.513759033442317,10.2130002975464,0.14130220756646253,15.8996000289917,oven-laser
8.59055388718843,3.5588289297225844,10.3129997253418,0.14266236029181778,16.0995998382568,oven-laser
8.67393612861633,3.5944084740914306,10.4130001068115,0.1440275129121423,16.0995998382568,oven-laser
8.75719916075468,3.6453402989276196,10.5129995346069,0.1453854297531768,16.1996994018555,oven-laser
8.84064007550478,3.669023049971123,10.6129999160767,0.1467918521227916,16.2996006011963,oven-laser
8.92354641109705,3.6935699856256186,10.7130002975464,0.14812000930731503,16.3999004364014,oven-laser
9.00704693049192,3.7356718737752486,10.8129997253418,0.14953754558476093,16.5997009277344,oven-laser
9.09036956727505,3.795316903414502,10.9130001068115,0.15092209141074708,16.5997009277344,oven-laser
9.17363259941339,3.8390737713903036,11.0129995346069,0.15229794501803584,16.7996997833252,oven-laser
9.25737246870995,3.8807589287051205,11.1129999160767,0.15374722918859332,16.7996997833252,oven-laser
9.34075377881527,3.9263004857888877,11.2130002975464,0.15517148933497085,16.8995990753174,oven-laser
9.42377839237452,3.9713109657712238,11.3129997253418,0.15663033456851205,17.0995998382568,oven-laser
9.50722023844719,4.003948083476739,11.4130001068115,0.15803179068443,17.0995998382568,oven-laser
9.59036406129599,4.040325680276275,11.5129995346069,0.15947302047393186,17.2996006011963,oven-laser
9.67392511665821,4.0928591360152495,11.6129999160767,0.16086952769580828,17.2996006011963,oven-laser
9.75700933486223,4.116676804902738,11.7130002975464,0.16224630809733737,17.4995994567871,oven-laser
9.84110590070486,4.165157971925684,11.8129997253418,0.16362722594403067,17.5995998382568,oven-laser
9.92401130497456,4.187130399747688,11.9130001068115,0.1649910417898891,17.5995998382568,oven-laser
10.0073935464025,4.195378304240186,12.0129995346069,0.16638975863265884,17.7996006011963,oven-laser
10.0908949971199,4.23338278022108,12.1129999160767,0.16774972896299475,17.7996006011963,oven-laser
10.1739792153239,4.269567887481053,12.2130002975464,0.16909680111193923,18.0000991821289,oven-laser
10.2570038288832,4.3107109925337355,12.3129997253418,0.1704011995305244,18.0000991821289,oven-laser
10.340504348278,4.325641565407265,12.4130001068115,0.17168782765470347,18.0995998382568,oven-laser
10.4238269850612,4.343340442367465,12.5129995346069,0.17300583832707295,18.1996002197266,oven-laser
10.5072688311338,4.3706162306300875,12.6129999160767,0.17426750470099217,18.2996006011963,oven-laser
10.5903530493379,4.401345076497062,12.7130002975464,0.17562346008964663,18.4995994567871,oven-laser
10.6740929186344,4.426233121515488,12.8129997253418,0.17701463342654597,18.4995994567871,oven-laser
10.7569983229041,4.452081745506157,12.9130001068115,0.17847586179247893,18.6996002197266,oven-laser
10.8404392376542,4.4829236614909265,13.0129995346069,0.17995549488775406,18.6996002197266,oven-laser
10.9241791069508,4.515644551359822,13.1129999160767,0.18140442074510893,18.7996997833252,oven-laser
11.0069056972861,4.547791582959316,13.2130002975464,0.18281548699348144,18.9995994567871,oven-laser
11.0905263572931,4.584802049005422,13.3129997253418,0.18424323019186692,18.9995994567871,oven-laser
11.1734317615628,4.592141517029125,13.4130001068115,0.1856516678465806,19.1996002197266,oven-laser
11.2569332122803,4.600482718606872,13.5129995346069,0.18699782045458502,19.1996002197266,oven-laser
11.3406721502542,4.605565792706532,13.6129999160767,0.18831009966560402,19.3995990753174,oven-laser
11.4240543916821,4.591033749024805,13.7130002975464,0.18956602963114522,19.3995990753174,oven-laser
